gameId,puuid,championId,championName,teamId,lane,kills,deaths,assists,physicalDamageDone,magicDamageDone,objectiveDamage,item0,item1,item2,item3,item4,item5,item6
3964099554,77-PL8SHe0llr64AMfA63tC1dBbfLeQUip4R_obVhTAniq2yZaZJo7d-MxPqzvYZc-Z0PB8nvUUa3g,78,Poppy,blue,TOP,15,6,12,21258,13623,24724,3068,2033,3143,3047,4401,3075,3340
3964099554,hIEWjzP5jlsUUtmbqLtAzXTYSq2XrI4U-Fad0YbXchtdQ1HvpftStXADvU_3DNEeOmuP1ZpTfTnDxA,5,XinZhao,blue,JUNGLE,9,5,16,34048,2324,25591,3047,3053,6630,3143,3071,1033,3364
3964099554,9hvc18gyR2RVNCcyeO_ndlHYE9WfAopELQYTuEF6PncKUvrA67-PT9VZooYPKbzrbiDAeazrUVmb2A,3,Galio,blue,MIDDLE,3,8,16,427,19518,6860,6656,3157,4632,1082,3165,3020,3364
3964099554,xlewdqd_u9FAKDLYsS1Qn_rK62hp18QBxzIWam6tTaEnzPYJRfJz3_IabBnR1yGKZv62aXWI1t42NQ,222,Jinx,blue,TOP,16,8,13,43239,2228,13204,3036,3139,6672,3006,3046,3031,3363
3964099554,3XsteJK7TSiJWryPTwpRyeZ8bsjfzDpxQT_0u-ZxJ5IleJjfVf8stHKxFuO1eoR1JpdL9JQhm5yL6w,412,Thresh,blue,TOP,0,7,31,2090,10206,3595,0,3190,3857,3050,3117,0,3364
3964099554,JWTIl4iHimGsw41tCRZwrSAiu9uOmDnyhlQq4bFWarkGaHTquZ8qd-wgUXDLp34tVwywFTUrWjjgmg,516,Ornn,red,TOP,0,9,15,6575,16274,3161,2055,3047,2033,7005,3075,3067,3340
3964099554,9HFtDmdF7-hlMF0BhJoD8oQg4JABLhv1aD2Zl6aa_IQ-cD9SuDuViqh_QLggxOdsMeh5-Gh_9fpH3w,64,LeeSin,red,JUNGLE,9,11,12,25630,3656,14303,6630,3026,3047,3071,2055,3053,3340
3964099554,FYhkL8ExLllsDHdOjdy5MSKMyne-55Ok5br0mrw8HQdvDvXXKAPZcEePtrUnxLLnJ3gUbiPti20xDw,234,Viego,red,MIDDLE,14,7,10,35498,5976,17820,3153,3026,3053,7007,3047,3036,3340
3964099554,DXLJtU3HO-3tGzVN5L8_M3XhoGA5L38NI9-gsCw0rmRQbOplzZLj7aDb2j_DjvjfTY512gIdZfNmXQ,523,Aphelios,red,BOTTOM,9,8,5,20693,2282,15653,7007,3006,3085,3031,3035,1018,3363
3964099554,_1h4M8AzFRFC60dmFpC6TcQhR6KAWLH0t7n9nse5_KFF4ULiN07RjK2LNp8MaDgrA7fcj8FCAKZNpg,89,Leona,red,BOTTOM,2,8,27,2566,7859,648,3190,3860,4643,3047,3050,3076,3364
3963563707,3BBZcJyZtBchT0mlqIr7OIFmDtxTbk9jtG60rRmlpQ-zh8TOIla5I_RnUu9fvznkIDw5OCqVsdhEgg,27,Singed,blue,TOP,6,8,8,1199,29928,4042,3116,3135,4633,3157,0,3111,3340
3963563707,XfArSyakxzsAtNtxt76Pnum_A36w21a8eo5cYBIuSgL_SFIYPVBICAEfgB9OqAqvk9ahs1WN4rU_fw,203,Kindred,blue,JUNGLE,11,12,4,21413,3762,28803,6672,3086,3095,3006,3031,3036,3364
3963563707,D9Sy9-doYc0C2wDQp3FlS9pp1X7KO8rd3VFuwBVxJEPj3x-GXj7ZELoYaSlgZ26xFZVWdWO0ou3Yqg,777,Yone,blue,MIDDLE,4,7,6,11851,4032,7440,3006,6673,1036,3033,3031,0,3363
3963563707,TQwJE3B-W7lvJSaeU6A-SxH8nJ7pZSlLomJTNSSoIt7vYaXJ48QOnKt828e0u9Bi5uAGODPs4ihiGw,110,Varus,blue,BOTTOM,1,8,12,17318,3542,2382,3158,3042,3133,2055,6691,3035,3363
