gameId,puuid,championId,championName,teamId,lane,kills,deaths,assists,physicalDamageDone,magicDamageDone,objectiveDamage,item0,item1,item2,item3,item4,item5,item6
3967543028,VYxaz9D-uRQ91zZq8diMjzJB65UaT8s6PYDpvf2TFMwCf1CtaX_wZZkGiHoruH0irry4kjEIPkOAbg,887,Gwen,blue,TOP,9,7,12,5771,21353,27018,2420,4633,3115,3165,3047,4629,3363
3967543028,lE3rffQHojB3srQWwNYAXbP_vs_ai4f7VhkTI1CNGZ9RC6oy2bp4w1FTe8zoCyBCOTvxUEvCE7Ha4g,119,Draven,blue,BOTTOM,10,5,9,38549,0,45761,3006,3508,6692,3031,3026,3036,3363
3967543028,e6UKa50VQ37qlvCoqafTHH6J7tc5vCPnjHWviMDRmg4csIbyI8x6S0KcEZsT52DzF3nb-vBVLjY5kw,136,AurelionSol,blue,MIDDLE,5,7,11,1575,22481,8650,3020,6653,3116,3916,1082,3135,3340
3967543028,Fc8Z5pDHT3Bt2OhCjOKEl55DtP013KWXi2CGTUywFkzCYiVbuS9ahl2gMLguWEPv3EN0Sc0ds80zqg,79,Gragas,blue,JUNGLE,5,4,14,2021,17546,20996,3157,0,3165,4636,1052,3020,3364
3967543028,lzIIpAtI2C0DqelLBbfyrdl3yCOao-cRXSHoLgXF72Gpdn470sJmEaDa6LxrRNz_Ep48efRhC0JfaQ,111,Nautilus,blue,BOTTOM,1,7,23,2293,8462,2974,3190,3860,4643,0,3047,3109,3364
3967543028,zbNRNxMx50kS55Ontyzvm2JMpL5UcJ96anW_5SE9fku1uIVAzl-dq9j4wlHVVF-vgZMMLRsXr-Txhg,68,Rumble,red,TOP,7,8,11,909,35194,13294,2420,3089,3020,3135,4633,3165,3363
3967543028,nUMZkBw7O-EK5d-1xQNAZhHKaO_G47ZV7A1AwJjcbptm-YQqaV7ABPfmJ4sd2t3h52oLtsgwPbEiGA,120,Hecarim,red,JUNGLE,8,5,7,11616,3828,14347,6632,3053,3158,4401,3075,1036,3364
3967543028,H6F9D9HR6-0L37WnW4atXDa__zzWFcvNzsQviqGrm1GREJ0fCvAcwKvyeNG8jwhD-gxKGILTWhHXxQ,64,LeeSin,red,MIDDLE,11,2,12,20628,5908,17248,3026,2055,3111,3053,3065,6630,3340
3967543028,nSuf5Nh_VZClWbZERMFeJTHmQ9_wSXrk08ceJvUJouuoxqUh7QnW18WFSdM71UJD7xIeks4JVQPp2A,157,Yasuo,red,BOTTOM,2,11,8,8397,916,4152,3031,3026,3006,6673,0,0,3363
3967543028,xafoMzw2TmIHT7BcnrmWLiwyYbMefBtXYCpst5LwoRJ8vn0_ngwdLC-CL7yKPxTpFq2X6y2UratTqw,412,Thresh,red,BOTTOM,2,4,21,1078,6450,2484,2065,3857,2055,3117,3067,3107,3364
3967108783,1yXVu26Mn3rMJJmmWjc0QmY_zCTRjC8EdVCmKDmcllqwqTXTQE7UFuFqw5EUUGX54HUIFJhxIvesNg,875,Sett,blue,TOP,8,6,13,24644,329,9168,1011,6630,3053,3077,3047,3075,3340
3967108783,Pb_qITMnKS1QCdYDX8l4vNJQlj097L-aV6JopMMKvgNE8sxRUmfG-Be7P4DDYoV96WpEdtmTMxrZ8g,64,LeeSin,blue,JUNGLE,17,4,18,32902,8478,40945,3053,6630,6695,3111,3071,3814,3340
3967108783,KBRAPY8KwTwxuzPJknUmNlAaRnyAVVhA3oFgZL14hAS4m6-y7fbTdgCOcR0LgqAEDuE8OUmbwA3-Hw,104,Graves,blue,MIDDLE,13,6,16,43210,4829,30715,6671,3072,3006,3031,3026,3036,3363
3967108783,7Hd_isGmgP5J9Mv4OrZaspQ5biDegWTirWCAmYbAuMPvWBUtVLD_AnfrD6NQlyo7UzZdsoMG6NJZPQ,63,Brand,blue,BOTTOM,10,7,24,1174,38601,19815,1056,3157,3135,3020,6655,3165,3340
3967108783,p4NigUWYtiwKXVaSzaCykfQ3GuenXQakRSIq69tUTGBk222l5w-cJvCd0scE4Lv9ck1UO4tvw5Tz-Q,12,Alistar,blue,BOTTOM,4,6,31,1229,9961,4349,3860,3109,3190,3050,3117,1011,3364
3967108783,y9QFN7GkBfJC8PXQmX_GcbbRQCjK-Qfw_MauS2riHsPV2PqWRN88ZPbrYmjrRIQ2410hmd7P-y5tAw,36,DrMundo,red,TOP,5,13,5,16623,20325,1282,3053,3181,3047,3076,6632,1028,3340
3967108783,OM3rzFVErM-iW1zKSyrIjLiRJkUaKt6uyOEeDIrRwcnhjNyAoF2YDr_-zh7rL_lzHK1qpeuz4fgDkA,9,FiddleSticks,red,JUNGLE,2,12,14,161,19281,12600,3157,3020,2055,3165,0,3152,3330
3967108783,cKD7opKHFY3xmhvzk_inDsIfawryqzN1vCwZ4JVWk1F3lO11YfXWz1Re4wHoOMC9LUrtmdcmJK8uuw,23,Tryndamere,red,BOTTOM,4,6,11,18622,0,17184,3031,3035,3508,3158,6631,3046,3340
3967108783,KOPPF2jUyZQmwzDVyzlCEnwd-mtz3K1CxXU39UjviR241ary6kg3XkdklbGmyyDuD6l71iuqGsq5ow,360,Samira,red,BOTTOM,17,15,8,52253,6988,12840,6333,6673,6676,3031,3036,3026,3363
3967108783,ruYiIO4LStaELeY5wg3EUjeKYZjLUTVTBeX7QZfzFU4-5Zejw-62DAwR7QN5MyYGzwr8HHPgyVsdJQ,40,Janna,red,BOTTOM,1,6,22,1665,8623,1395,2065,3107,4643,3853,3009,3114,3364
3966406506,u8XFvz_Z-EiZg1UjNR4p2C7JgfGaY6YNuaC-e2JesDUWK0CiNnDI4GUng9urQu0f9SHR0he3RaCDEw,31,Chogath,blue,TOP,11,8,3,2696,22120,5678,6656,3001,3110,3158,3075,1033,3340
3966406506,66-rsx39Uaycj7mawy-hluyfEd5l_ixqXDFSV7x0TSeAJNxq7kCvNLxO_Ym6AKw-216B67rpvsg3wg,20,Nunu,blue,JUNGLE,3,12,15,1401,9574,24173,6662,8001,3067,3158,3211,3076,3364
3966406506,G-Eu9rmUwN271qqhb-cEuv3f1t4IGnRanIq7Cty4cSWRQEixoJqISmsdas2AkWNdjhTq0SHxhesmOg,64,LeeSin,blue,MIDDLE,3,9,8,11829,6125,1587,3053,6631,3067,3111,1011,2055,3340
3966406506,OdGE71KwqpYMOdZrcyMiT_GvdJpP35YKbazuhwz8hSgMjhw2RM-fKuiJXx04Gb2GgzScRmJq0lsLsg,429,Kalista,blue,BOTTOM,11,9,4,21034,1565,8207,3091,3035,6673,1018,3006,3124,3363
3966406506,kB-mNNAD28wmjYXTfyestyS5T5ROxhPfObyBY-sa_1btNYPU7rfypOC7lL8TldWt0FGtxuHlBygxqA,53,Blitzcrank,blue,MIDDLE,1,10,12,1919,6260,139,2065,2055,3860,3110,3117,3076,3364
3966406506,jBpM__FZoDCG93O_L-QwC0rj_2_pOD76JGKVfav6WWgf1M8Y0Dvw7cTMcTf2T3mtPeqYVU9kKFirog,164,Camille,red,TOP,6,8,8,15079,1326,11274,3026,0,0,3111,3074,6632,3340
3966406506,k1QJs9ir0TzLIKDX9AKefT600QvrGIakMrlm7js94Of0nh7vs_k33y4eC_RvkysgwOD-E2mfS83tig,875,Sett,red,JUNGLE,12,2,18,22954,373,26859,3053,3047,6631,3091,3076,1028,3364
3966406506,YCyjkYs4gu9T6rTdwThapljD0pKK3MgESg1KqJg-o2f4JM2td18tBgdLkEZDDTEK9XBDLp7kRMQbpw,245,Ekko,red,MIDDLE,14,5,17,2989,36843,12934,3157,1058,1082,3152,3020,3100,3364
3966406506,M76Q0iEbYaxIsNmNl0EJI4ptw8GyuTTvDc9EK9AzqFzmFVWObTMibhEs4XtvBbBUFLEkHW-ZPdyRKg,202,Jhin,red,BOTTOM,9,4,20,26117,1488,18208,3009,6671,3094,1038,3036,3134,3363
3966406506,mnL3tmUJB9-Q2AKPI8G_zz6NMphSPjjSEO6PKLMPvQXXaTdC8jHg2HqjLVQAjchc4fEsd3U39RzNtw,1,Annie,red,BOTTOM,6,10,18,1734,20968,4482,3853,3152,0,3020,1082,3135,3364
3959573577,8n8JudAXoPP8Qj7g_6q5fvd5s9c7qne5S2P8WR83z0961gBXkt2qV9YJm549fRtATehHvXzJ_LRO_w,875,Sett,blue,TOP,5,7,10,19481,67,10687,2055,3047,6630,3076,3077,3053,3340
3959573577,QMigym7qsOMVzSLFW6IYxHqcLhGgkac-1ukyzF1fbmn47VUzMxcXmm3rvLqGt6B8cuplJmFoTpHJmg,64,LeeSin,blue,JUNGLE,11,4,18,21990,3546,37261,2421,0,6630,3071,3053,3047,3340
3959573577,ZA2ZGigHPekYs6r9DNgB2jdBg-KpY5m7-_52uRJ7gkHtrM-uRVKLcm0kjsMV8KY60K8HAOEf1nOHeg,101,Xerath,blue,MIDDLE,2,7,15,1092,20425,7314,6653,3040,2055,3020,3916,1082,3363
3959573577,grlcZEfjSW3CFIYdYO5OSqNc5msaGDf1olTWum7rXPjTu50GpSr9yv5hZUmc0OrYdnrRhVCLLNAS1g,81,Ezreal,blue,BOTTOM,15,1,8,26085,7622,32161,3042,6632,3158,6694,6609,3077,3363
3959573577,kZDWYPKYgNmB8lgM5nLPhrEEdfqhmNrzmFkXYWTWwFRiKCfqdEOJ_Q0ulkxBdAkg1GVSkdGcQnVNfg,43,Karma,blue,MIDDLE,2,3,23,969,6627,6891,3853,2065,3158,0,3222,3916,3364
3959573577,4ZSwDMqe9CWslQR560JZob-kC2sUwSuZDbtceMEKX7Ja8Q9rl85wxXNeSWFZGUUMzbKQlVIm9fi2JQ,3,Galio,red,MIDDLE,8,4,7,235,23834,3561,3152,3111,3157,3102,3041,1011,3363
3959573577,UVNEW4nrBkEv_2g_w_FsO6IsuzwG4Vmi5ObQ8or5RTxG7h8aMcSW2s7DLCeLB2IAbHAVXS7d89ojBQ,5,XinZhao,red,JUNGLE,6,7,10,17900,1909,30176,2421,6630,3053,1038,3075,3047,3364
3959573577,OjfrIkw5KuoEmCLWVpiKXRul2vrmWbAOaGH6erfVilvFqfIC2FwhfK2y7MNzUHw7wzxbiPAJB_EXrg,62,MonkeyKing,red,TOP,5,6,7,19341,2826,6937,1054,6632,1055,3111,3071,3075,3364
3959573577,mjg_kxnHiRlQM33JFqeE5wcXXOjGmMicFilDNlVaf46m4Chc892XXyaJH-nCsMJ45hpTQzTOYZUaMQ,67,Vayne,red,BOTTOM,0,8,2,4097,0,262,6672,3046,3006,1055,0,1054,3363
3959573577,CAl3ODbNSEdwGX7opuhE9Y1ZHs8a8vKsMcLu0h35oQDx6P9tIlUsAM_1REaPz_EmONJeNr6oki_cVw,555,Pyke,red,BOTTOM,3,10,3,4340,0,3809,3179,2055,3857,3117,3110,0,3364
3969213213,xGvZmDBP_O8s-n8GgB3myxuEGm5JwjH8KgvTSS8f3X4rofvk-H1cnLeFnitokr01kv6zTV_lBBWkBA,126,Jayce,blue,TOP,4,6,6,16732,2334,2652,6692,3042,3134,3123,3158,1028,3363
3969213213,CpGlXdRkXhY0steaHu1shYtJc1BGlBhmrJdW1nMWYsbGKU_Jn_9c-KFdmxT4UUoeTJ6OVkxXTMhAGg,59,JarvanIV,blue,JUNGLE,5,3,11,12108,872,15586,6630,2421,3053,1036,1031,3047,3364
3969213213,u7Alp99ZNzbD1kC3cJlyJK33XxIEGB_a854sM9WoswHcM04jfQaO1xVf9m5M3S_UAsD24xcQ5meH2w,245,Ekko,blue,MIDDLE,6,9,3,2525,16373,1730,2033,3152,1082,3115,3020,3108,3340
3969213213,PhJaBJ5l0OtdyV8xr7xkiiNaqcg5WRxZNcLdaBvoxglzq3hUxwF6Ng4_DLiRcA-1zjODW8CwZZKQ1Q,119,Draven,blue,BOTTOM,6,6,6,24667,0,10973,3031,3006,6673,6676,0,3123,3363
3969213213,7fbf3YY32V5Wa5vYJy1K-LGxQJhBo62W09UZQUqLROitWt73KbJaj4s-YiOeOpefQm3IAYDn1irm5g,412,Thresh,blue,BOTTOM,1,8,10,800,6048,608,3857,2065,2055,3067,3076,3117,3364
3969213213,Kdnk5eWztgjDlyjxYxBMCDVTyicor7mc0CzM55mtZy7sy9YGmM2tgKDubBJC6E2_zYGZ4v73_G0wZQ,266,Aatrox,red,TOP,8,4,6,14475,0,20842,3047,6630,3053,3067,6333,0,3340
3969213213,gOO3C3Tl6ZUWAA7KPAiJhOlRlLQtu1L8RkgEfK0dp8yopRY0eZdXPO8kM4v0cr1TN_Akf8rxaoyW3g,64,LeeSin,red,JUNGLE,15,5,10,19076,4036,14594,3047,2055,6630,3053,3133,6333,3340
3969213213,4tkJJoiti1Z-wCfLo7rldW9PjGagwHFW7RzBD-qeEupOiKEKO4c8RkEMTsv_CkzDRsle4qbmp_u3bA,84,Akali,red,MIDDLE,6,3,9,1276,16389,1955,2055,3157,3020,4633,3135,0,3364
3969213213,DXLJtU3HO-3tGzVN5L8_M3XhoGA5L38NI9-gsCw0rmRQbOplzZLj7aDb2j_DjvjfTY512gIdZfNmXQ,21,MissFortune,red,BOTTOM,2,6,16,16292,1126,11166,1055,3006,2031,1038,3033,6671,3363
3969213213,SasvX6o8sDIFh5brS5KKsyM-WU1ht6ATAeBpfcw8senQXEmgJTZoSy9_KnsDITeIEhKuNYH4yR7UZA,432,Bard,red,BOTTOM,1,4,22,1640,5646,1802,3190,3860,2055,1028,3011,3117,3364
3962053577,qDUfi748VVuRrx0K1o9mHxKy30-pi_oJWp9DDcxSvCVapi_xhfl95D2Kq29GlzGToFqD4GIrnThsxg,164,Camille,blue,TOP,15,2,2,14543,1034,11316,6632,3047,3053,3181,3074,0,3340
3962053577,ewmpvywBbj8ubW3muDTZFHdTRblAAKd51qD5LvkmPmDYvCkbdsk007jcl8r0g1dG6NuA0-jJ_A8P9A,120,Hecarim,blue,JUNGLE,6,3,15,9452,1842,35503,3133,1031,3158,6632,3053,0,3364
3962053577,SKcy2Kpu6PYbyx73QuGrecPYtfXo99tUnhPRGlpplmHkRTi7Z0DLHkl259T4u4ntomk8K1IJfe2LnA,4,TwistedFate,blue,MIDDLE,6,3,7,2499,14605,7759,2033,3100,6656,1082,3111,3094,3363
3962053577,xQpG_TVht5OSp82by474wqUwIYlHilg9tdV5hufMQAzsbkp3uYc53fVHOX0zb7DvJzO6DpjTU2Z3oQ,51,Caitlyn,blue,BOTTOM,4,2,13,17841,260,24024,1055,3046,6673,1018,3006,3035,3363
3962053577,HvFO7-5jY2gaQp2PO3-SwraxcdCz-lb6reOkW2JIGURGDCi8iYhY1h5Mr2nkZbv-u3Jj2RGuMSq8Xw,432,Bard,blue,MIDDLE,4,4,16,1713,7178,2003,2055,3009,2065,3853,3742,0,3364
3962053577,XjW8jLhIhPA5yT1dJqA6w1pG7ab-WZRCQxyIM617aTuWddVNxudkPBbu4vM9D144njv0UZEEQ-eqsQ,240,Kled,red,TOP,1,10,2,10607,0,2398,2031,6630,3047,3077,1011,1055,3340
3962053577,OZGH8zb0OuFHxO7wJ9lUvKzAFE3mSHkZS3y2lUeKfk0uXt1dyrHR_oYwGe9yP7CTbEc1Z5uhDa6N0A,141,Kayn,red,JUNGLE,3,4,1,8135,803,5322,3071,6630,3158,3070,0,0,3364
3962053577,s-4Rt-kvO34_Wazc0p6Ltjm7xE5zRLl2efEv1u6PHhuniG3YtyX0YO8EDCfULUjvv03Va-M6ypK_9A,131,Diana,red,MIDDLE,1,7,6,2653,15071,6943,3152,3157,1056,3020,0,1043,3340
3962053577,7i3H9q4WIVbSi1NNygwqezOBz7rCJ_rh2pR47sqSKsC9BbkbtdOWPEcr14hRgzE3g0wvnWjD770hSQ,523,Aphelios,red,BOTTOM,7,7,1,14364,1202,71,3036,6671,0,6676,0,3006,3363
3962053577,bHWI8hkfGskWuWCamARXN4B5gx16BMNTqozanwRntHBbc0UorxxCBB0x-5blbKkdH5s2qmVJ2VkR7g,40,Janna,red,BOTTOM,2,7,9,1438,7145,0,3853,3009,4005,1052,3114,1052,3364
3966571870,-JxvO1YIxasUTAlhyCbLDgQccm-Zm20A7gzR22gF_k801jOlQ_bf36pSQEcN0V58152g6soPMvUs3g,266,Aatrox,blue,TOP,0,10,1,8661,0,0,1054,6630,3047,0,0,0,3340
3966571870,MYjX97hjWOsAKCSKcLsMhnwMD26YRUHnqZDj0TSJks_JRIMeuGDsBEJs1PMtio0Rp1uMiUEmJgsU8g,238,Zed,blue,MIDDLE,7,9,4,16488,937,2210,3133,6691,2055,3158,6695,3035,3364
3966571870,7QamsntyDDCDjwu0moq6ygIb8xEAKalbT9mGOiMhFNODt-t4Nyid9tmiMquecmNkK7SBORCbIJmjGA,154,Zac,blue,JUNGLE,8,4,2,836,5472,2700,3068,3047,4637,0,3076,0,3364
3966571870,bkaQnU6TI8tOBg1OlqojktnTCGqgSEnNNRN4VAqlsN88bu6e5LCi2g_Hw5ht-dqGMUeFnwJPDm72Ig,18,Tristana,blue,BOTTOM,5,4,5,9896,1256,7548,1055,6672,3006,3046,1038,0,3340
3966571870,6cDlvItxCH_iIdZ6vukCXQJVK0eC_PwZclAjO9rBPMUtZ1UJRj15o9LvV8vk4EavfTBe-Z7c9Z727w,143,Zyra,blue,BOTTOM,2,9,6,779,12327,997,3853,6653,2031,1026,3020,3916,3364
3966571870,aKDmUupnrsSEBvTbxTgSHwEL9rNTkro2Ezk_fVqB8_MKcDL_fGSLUlR0tpX82Jw6MaY1VI-PRyEtwg,92,Riven,red,TOP,10,3,1,15218,0,5480,3158,6630,3026,3123,3071,0,3340
3966571870,w5-b7VQLN5Oj7OS-YTctpFDy5wkhOSYtqgHsSoi6KNQOnVJJ6vfICsL5thzD5wh0Ym4LDRhn3EY_Vg,234,Viego,red,JUNGLE,10,2,12,15127,1853,44325,6632,6333,0,3047,3153,0,3364
3966571870,aKdKnWpCSKfSKwWrdH5lz6IGB9L9TbTFhXwQjOQjcQl76cuA_OwOmdA41XeijVv9W3Z568sj_D6kWQ,245,Ekko,red,MIDDLE,6,5,4,1713,10534,4606,1082,3152,3100,1056,3047,1058,3364
3966571870,mZh60wYyqX8gNxHISLLQfGTcL75smCdupPKtdsyDU5a2J3uJ1cCYQzgwhoNUCVaQO7lOOsjulPMreg,145,Kaisa,red,BOTTOM,9,8,7,12616,3779,4845,6672,6676,3086,1036,1055,3006,3363
3966571870,WXb56qqqqko84pnoKkxi7qXhMbKX5e3VYBPbEFyW-BeO-LtdRkgZ0aGvMeYkss9S3CUOCkYFl_dQPw,111,Nautilus,red,BOTTOM,1,5,10,1793,3490,1155,2055,3859,3190,3009,3067,1029,3364
3967494777,kBBFBCZaEz3aJUcgV0NHaRxEzS4m6S-6pUzw2T5KhvNiv58sGDIdSSiuJuxJlYsiXfDKk7W_6ULCgg,126,Jayce,blue,TOP,6,7,8,18547,3630,5718,3158,3035,3133,3042,6692,2055,3363
3967494777,fZ1ATyeNNz91Y5Lj4M61mfKWl0B7-GTwVkfVgubTy-e4PDMz-QOl4kp5K0Upup169didM0R58gJykw,234,Viego,blue,JUNGLE,6,4,3,18545,1440,21901,2055,6632,3153,3047,3211,0,3364
3967494777,Dej0PJkgNaEvhYFqa6_GrfUbd3FD4MLyBweYPPnKYstmihoqBrgsyDYvukquiMF725gBUjJsdX4BXA,245,Ekko,blue,MIDDLE,8,4,5,2302,15190,12373,3041,2033,3152,1026,3020,3115,3364
3967494777,hN2Sp6QF2_4PXIL39Z1fXisBN0q3gPmckO3oYFcJamS1f6z0-cD060sfgLrirjFqNfh7JnfVSag7ow,21,MissFortune,blue,BOTTOM,3,2,12,15007,591,20851,1055,6695,1018,6672,3006,3035,3363
3967494777,yl8IRkU4h9DbXzhudSKcJcrS_M3d_CxBxCErY4Bqed4LGlUt_TMdo1jwqjasrY2NmWfCTpa8Y2XHUg,143,Zyra,blue,BOTTOM,3,3,11,1226,17783,4424,3853,3020,6653,3916,2055,3041,3364
3967494777,CcPwpthzCKBXJJTR-YYhB0LQjs9pv0NTaw2pg6VC4NE20OX9lE-RYbWchMmHi6LqeLakj__sYroEEw,36,DrMundo,red,TOP,6,5,3,6118,13306,5866,3076,2055,6662,3065,3047,3083,3364
3967494777,QGWAF0VbjRmd2dz8fk5iz5bP6hXPP7SlJybbHzK5rM1WSRKRGNClcCxwC5wI7X4wZvumKLJsZZJhSQ,64,LeeSin,red,JUNGLE,8,5,3,8379,2679,9840,3047,6630,3053,2055,1033,1033,3340
3967494777,R1VzKzDykbXaAYEKoRCF4EDlgVmaBi81II0HjRLV9H4cjncJorZCYOA1d8PVhFX_k7VBpdgOxghaBw,8,Vladimir,red,MIDDLE,3,6,4,1266,13639,591,3152,2031,1082,3135,3020,0,3340
3967494777,uuzd0IkpAa6fSBSE26VzCzzzgXlDoN3kBiZyeX6WESUr1D8hwz3xe6pS-3M12CDu66xRYIqhQGdpcA,523,Aphelios,red,BOTTOM,1,5,3,7956,1006,640,1054,6673,3006,3086,1042,1042,3363
3967494777,pvJTW8DstFPp5YOlwbnp9X8331hPn_CVF_SI0msgamH2zKsuxRj76a7NHNT85N-m5jBQChM9Y9bPjQ,117,Lulu,red,BOTTOM,2,5,7,749,5968,6063,3853,1082,2065,3158,6616,0,3364
3962503354,51wWrXYW3L3vzQ9mAJI8HaK0M5-Iqc0EXk8P_oZYvYk26JMrk_W5ex7Xpk21weqShhuit6tbTZtm8g,107,Rengar,blue,TOP,2,5,9,15364,5552,6557,6692,3143,2055,3067,3075,3158,3364
3962503354,9XKHozD7BXH7bhUhg5y2vWSXKeFxJnyExlFCxJrR92KkBp3h4p_eh-_OxyIIXRJmt1LCCsBFHwnY3w,64,LeeSin,blue,JUNGLE,9,3,9,14544,2631,35633,6630,2055,2421,3047,3053,1038,3340
3962503354,7iAFYYzVl_rW4DnUJMl0Z34OM0nJidMTe8Js4ADz5nWoGKmhFNSWjzwqlsJssSfnLvYJ7h0bZpVIfg,13,Ryze,blue,MIDDLE,11,2,4,729,26096,28099,3089,6656,3040,3047,3067,3110,3340
3962503354,NQFcVN8n9nxWx4yGABJUml2jsWndTuAYhSezAeLCUnqaD8WYI8rSBPTqvX_YJtHdHsFMJuLV3ISp6Q,498,Xayah,blue,BOTTOM,9,5,5,18246,0,19873,6673,3046,3036,1018,3006,1038,3363
3962503354,3-JhR7Wx3C0pI19ll8d9mJQ_PXpPnIRu5sg4Pyv14fxGgv3zbgVNo5SxcUV9rwJyPjEhu16soaFo8g,412,Thresh,blue,BOTTOM,1,6,13,510,4350,891,3190,3857,2055,3109,3076,3158,3364
3962503354,ppH759tfeHZdjkSEZPlc5OBP5kNFzeq3WzYocPZBRs6teLHi9XbSOTEKrswWJx7EwW4eIkDHGS8qWA,164,Camille,red,TOP,4,5,4,13535,1771,7470,1055,6632,3047,3181,3748,0,3363
3962503354,hOAaUwNRvXrlHCmf1iwZjQjij8FWW0kQQ0O3tz5VhPEar7BCQ13REsaRiPkTBTn_fia1fmzvUH69-w,121,Khazix,red,JUNGLE,5,6,3,17015,1357,14889,6694,0,0,3047,6695,6692,3364
3962503354,f1IZJxKpnyWxC3NnulkkthEkQchluhpR_3_RZV3fi17HSEZbzpTfMq9dneMuFP_c_rGHLOkBMsoptw,517,Sylas,red,MIDDLE,1,8,6,572,11137,0,6656,3157,1082,3020,0,0,3340
3962503354,N0riGrVJOy9rWZE_SMf36-2E0DI6ruTNHjBKlb9tFlipklcZyjuIIIzGekZkLwvg-VMfHFTPPibJyg,222,Jinx,red,BOTTOM,8,7,6,23876,380,18193,1037,3036,1038,3006,3085,6672,3363
3962503354,w8YdalTrE6E6EGt8Mqr-L_d-pdzG3rASjy7BC3tyu5w2hfHdwFfSqsXtD8DFgg62g-0A8LiPiJHgPg,43,Karma,red,BOTTOM,3,6,11,1134,10308,2712,3853,2065,2055,3158,3011,3114,3364
3957199836,ubAHCDAfGN-xt7WLW5MUkgwwwv7NZaWC568rgGidXSyELQo2QoWebfsKoKpZv070XWjAOPRpeGb2eg,122,Darius,blue,TOP,12,7,2,18999,66,11505,3143,3193,3047,1057,3078,3053,3340
3957199836,njvkX5j7HJemJ8_Fx4e5_5lAQB4Z7Sb2QCME7iXLSMUy_MYggoJsmiFDysrM0UlSaxLzoSPr6KyCJg,141,Kayn,blue,JUNGLE,5,6,8,21286,2686,21686,6694,6630,3134,3158,6695,1037,3364
3957199836,8n8JudAXoPP8Qj7g_6q5fvd5s9c7qne5S2P8WR83z0961gBXkt2qV9YJm549fRtATehHvXzJ_LRO_w,80,Pantheon,blue,MIDDLE,2,9,3,16197,734,6156,1028,2033,6692,3044,3111,3071,3340
