gameId,puuid,championId,championName,teamId,lane,kills,deaths,assists,physicalDamageDone,magicDamageDone,objectiveDamage,item0,item1,item2,item3,item4,item5,item6
3967024449,eeeBYjvsw7Hs96sydlfOaRPC_bWnvqtGrXgrPcHozxJGSUxTjiD-SlQoxAIJubiGVUytP8cxCqM2NA,19,Warwick,blue,NONE,13,1,5,6282,10163,9797,1037,6632,1055,3158,3748,3044,3340
3967024449,Gb_39Msy4jym6QFBV6HlBy1-Gb2NAC6LqFDOK0d-0A6cP3_wyGySAvEI7nbFy7AIML2gPLPUWrJqUg,64,LeeSin,blue,NONE,2,4,10,3729,1157,25554,3077,1036,2055,1037,3158,3134,3340
3967024449,grlcZEfjSW3CFIYdYO5OSqNc5msaGDf1olTWum7rXPjTu50GpSr9yv5hZUmc0OrYdnrRhVCLLNAS1g,115,Ziggs,blue,NONE,3,1,11,1104,12168,39886,3040,1056,6655,0,0,3020,3363
3967024449,njFB0o-uyLnq__fhYY2NfCD0dAqjgKz-VSPNz7qRF3z4dEwyAdZPZjExKwcZgxrhOanRFEmLzLQPNg,234,Viego,blue,NONE,8,3,7,12322,1940,7798,6672,3153,0,0,0,1001,3364
3967024449,1W2dqdyD6fKelmkuszkbNuETtCjMrEuFF6k8X0sFkxe7cgSOb_pjqYe2_SBlehw0Mm_KYTM8bE3pYw,89,Leona,blue,NONE,2,1,12,1643,1565,1219,3190,3857,0,1028,2031,3047,3364
3967024449,DM7Bi0UzE37Qa7g1-Up3lVPfANqRt4SiRyV1jVJ9mM0uXtuAWi7nxZkVu9rgBtcT97sb2F-O1dkNqg,23,Tryndamere,red,NONE,0,5,2,4284,0,3633,1055,2031,3006,6670,0,0,3340
3967024449,rQryYXHcCed9mwW9C_4QmMmnxIVgCoMQVd9DPSfywy5tUQvKs24-DGepnUgzWZKnKvDwOi8tBtXpZg,5,XinZhao,red,NONE,3,6,3,8313,663,4032,2031,6029,3047,3044,3508,1028,3364
3967024449,KBRAPY8KwTwxuzPJknUmNlAaRnyAVVhA3oFgZL14hAS4m6-y7fbTdgCOcR0LgqAEDuE8OUmbwA3-Hw,38,Kassadin,red,NONE,5,6,1,1373,9818,1375,6656,3158,2033,3110,3070,0,3340
3967024449,qIsyLic_CqrMS_-IXhHA2bj5lP2Pd8KXf3M3or0YVWZx-MlBO8GIrW_6T8eh6ONwfH0zjHIPK1GN_w,67,Vayne,red,NONE,1,5,0,3984,0,1773,1054,2031,3006,6672,0,0,3340
3967024449,jmzkLzkmJNkRyO0-QtK4_aL4cTOJoWOzncvjEf0halnYiqPigvf7edj7JGEOCxgiIyqQ9YlnpZfqKA,350,Yuumi,red,NONE,1,6,4,544,2236,0,3851,6617,1004,3916,0,0,3364
3964043612,ZLizH-bsRTRQWfWxf077QeJuM3M1zdELMpOVx99O_jnEWErHQk9BVw22CPmSxt1riIdQKG9VajlV7A,119,Draven,blue,TOP,12,6,5,30276,0,21888,6692,3033,3006,6676,6694,0,3363
3964043612,1JvCBOV2Eg_g-TzlpkI7Q3VV-O2POzfrP5h6b0I5KCyYTDOgQZur5UnfHImrb22KsYVsspNugl51VA,44,Taric,blue,JUNGLE,0,7,8,1520,2391,21604,6671,3067,3070,3111,3082,1029,3340
3964043612,Lu4oCtTuoPpMAdqE7s16UaXbqN7iOruuePwyqCtr8ahFidrvCuYeTLf2Hl72mJEo4iFFClyCLVWpxg,99,Lux,blue,MIDDLE,4,1,6,1233,13412,4819,0,4628,6655,3020,1082,0,3363
3964043612,NVPK42o7wEC3NyVwgOASbkJsXrktMSHYuA60rU-rQYmKCWJpeGp_10I9xZYUudEPgbwBdIla4YDJIQ,96,KogMaw,blue,BOTTOM,4,6,6,3779,6037,13593,1055,3006,3091,6673,0,0,3363
3964043612,mYtOxkO8-6Ht2v5iVBW7ejcaWHbpF9fJf6N08WZy7FW9Z5aYjwDWnT2ZBtR7RAp-UFQWh4V2xq1qdw,43,Karma,blue,BOTTOM,0,5,9,399,5702,1396,3853,0,3916,3158,0,3190,3364
3964043612,_4j6FjS8_HYfbNrI69NHBJgnmDUfrVY9CseBGMZW0rf8tmb8W6BYSWdgbQNbA1pIE88aBLY5TftTZA,86,Garen,red,TOP,3,4,8,6552,0,9270,6631,3044,0,3006,3742,1054,3340
3964043612,8DyUswqBheVUemP6_GjvEgq21GQpZXq7npMu7icPvrhGZ_S9PhprOyjJYXrxV2XILDeemtiNPBPsvg,28,Evelynn,red,JUNGLE,9,2,10,539,20240,16557,3020,3152,2055,3135,1058,3041,3363
3964043612,E7wb6nl6nZPN9r6U0HzHL9mBpyNYUUBUUgPnVpUokRYJGb3jE2ce9jryPgtqOCxHu06JYc7Z4e7tGQ,64,LeeSin,red,MIDDLE,2,10,4,5623,1824,288,2031,6630,0,1054,3047,3044,3340
3964043612,1iz0-tMi9E7xuWejo02eYBcpjBVpoX5GTJIg-I3DAQNGAVUENynZj_A2MuWUVvOLVMIlc-J3tO3A5w,81,Ezreal,red,BOTTOM,9,2,7,12461,5504,4843,6632,3047,3042,3110,1036,0,3363
3964043612,SprztHQjewgjS03OSKe2p_kp_u5-TmjQxq3MNnC0BQkVJgjQ0wFmMt_NaDMIGNAZ5h8mQeVljSk3-w,350,Yuumi,red,BOTTOM,2,2,20,524,5499,1482,1082,3853,2065,6616,1004,1052,3364
3957014875,H6aCHV1R-N7FPqfVh5yjQMFfAjR-p3lbldg0IwQ9f2DqefdpyP4cYvEq-P_zP98Zvkv91R133sM_-Q,6,Urgot,blue,TOP,6,7,8,16475,0,6424,6693,3074,6695,3123,0,3009,3340
3957014875,anSHTGXRRabvdt_wpqF7Sfb7_1vkQMhZe64Ejq0_7OJfmVWzty4zjpgWVQKX1is8z6p1FR8yNUE6fA,9,FiddleSticks,blue,JUNGLE,9,6,17,287,28196,32101,3916,3102,3157,3135,6653,3020,3330
3957014875,7kMPDVpNjzjpYXg9SnQrFMrKsgzOu5Jvy03_rDLL0TdkWugcPcW4IpRgZ6qX-isfh2IsjFSE5jMYpw,58,Renekton,blue,MIDDLE,6,8,7,15827,2996,2455,6630,6609,3111,3053,0,0,3364
3957014875,fCdiQDKMiEakln1CH2n18dSjXimQvS0tGuw2iKyQxc5AlaD4WhzJyxmuMeGK9iZMP9BLW0-_to9EtA,360,Samira,blue,BOTTOM,9,10,10,17071,2348,2765,3035,6676,1018,3123,3047,6673,3363
3957014875,8Tlf1VXwBbzdPlfqGuZ3QA4LBK5LhCBsn5up6WJX4rYOD_NBLrc-Rcxbp8JyVG1SsSvsAuKRgHpSOg,555,Pyke,blue,MIDDLE,7,8,21,11004,0,2738,3857,3026,3117,6691,3814,0,3364
3957014875,LXUrpO6WOhITf_QX1Hf1GnsnbSstmflSJu1xra-wAq59v4pYNhGdG1NOJWWH1nH24ksbgb3jXDb6HA,62,MonkeyKing,red,MIDDLE,5,6,12,12304,2078,10129,6630,3071,3047,1055,3123,1028,3340
3957014875,xdTAxUoy7nG9DTecr3y5mPqfgf8X8vKlkUBK_16aX7vecER9F4XIfIHy6z3Kb_waMnciJAuZ1XpsfA,254,Vi,red,JUNGLE,12,10,10,20958,0,17735,3078,3074,1038,3053,1055,3158,3364
3957014875,za65s2BydbM7f7B3XpF73IpaUE1Sg_MG0t5rPjsv_HL9qFJw5Vh6Dm7Z_bmPSEJrFID3jVFUez1nqA,81,Ezreal,red,BOTTOM,6,8,10,14671,5453,7782,1055,3082,3042,6632,3158,3024,3363
3957014875,CpFyoWhh1ruukKMqNvVNKTAhXTm3iI_BUyCPsDuFAHsjwJsbxIA6kSKrOpluJSUuk_lQ4xIAfyHhiw,517,Sylas,red,MIDDLE,14,8,11,651,30996,17299,6656,3157,1058,1058,4629,3158,3340
3957014875,rK4gCJouxf_TN6PrR1OptjApFFbKTIlu9w4qC502d1rRpsdFesUD2QFmOKceKJFkbOysOQIsL75H7g,350,Yuumi,red,BOTTOM,2,5,26,1101,8275,396,3853,1057,3011,3114,6617,2055,3364
3968459965,ZhXuNNvTWYGFnNKffAfJUYFohrUc1vRnEtJ9g94dpYGHC9zMdGFH2QbEfhf-98VI1CHj8H2FpSORHw,36,DrMundo,blue,NONE,2,4,3,3056,4868,2650,1054,3076,3068,0,1028,2422,3340
3968459965,BdhTtSfk_IeMbPgUJ_apzAlT-Gi1Q39hCH9V85U33pPOn-ce0W67gO029R1_BPR1Oej-zJO-l1kvHQ,64,LeeSin,blue,NONE,5,0,9,6143,729,17406,6630,3047,2031,0,0,0,3340
3968459965,onHT5WkgPYhhRs-BhLG4B-wc_Y5-ANea3gLx9l2HagAhY428rrK_tUjC_zUHyase-02nAgIc2EV27w,115,Ziggs,blue,NONE,3,0,2,441,5603,7311,1056,2003,3020,3070,1058,6655,3340
3968459965,xlewdqd_u9FAKDLYsS1Qn_rK62hp18QBxzIWam6tTaEnzPYJRfJz3_IabBnR1yGKZv62aXWI1t42NQ,202,Jhin,blue,NONE,11,3,4,13073,227,3087,1055,3134,1001,6692,6676,1029,3363
3968459965,98TYYy--5x-aQSCUtpFmfK9J1BH_FkgzyArImBpMadFDyxNG8EmmDbSDXQ2jkEFAzLFwQRHGgafEeg,25,Morgana,blue,NONE,0,2,10,680,2334,1113,3859,3158,3067,2055,1052,1026,3364
3968459965,HOK-5z5hFKZY3F4SoofBU6M2unvHtJYNIv63Vauk0ZbFZ63lDiG9jvBQgwhLzJOdocDG086sSoeLuw,106,Volibear,red,NONE,2,5,2,5964,2493,1520,1082,2031,6632,1028,3158,0,3340
3968459965,llw2eH0euUaJxEfCiFWCW2Ctjr6kiz-WeYMykpzyoESwl5PLhLdXOJOsSdzl2IB6JgLRvBzdokZ8bw,141,Kayn,red,NONE,4,5,2,3985,206,1677,3158,2031,0,6693,2055,1036,3364
3968459965,bqfIeTs3IlOp700HYB0ZiKyr4492zIEa9iWQPgqJFmKwnpi_TRbwZCvPajwzra0Ye_ge-U80vGGsbw,69,Cassiopeia,red,NONE,0,3,1,280,2220,0,3070,2031,3108,3802,1052,0,3340
3968459965,HxnLw3tAX57hY0i46uzQQPBIOvcw0qoh5LpR5lBtA8JCzkg3bdF8lBfbPm0oIqljGt2GG2vX_YxW6A,429,Kalista,red,NONE,2,4,1,6100,0,59,2420,2420,2420,2420,0,0,3340
3968459965,2srErlSkFfA7tBo2oPbIYKyTpMYxNTwn7t7VQED0TMZO_xmGWlw-07wiANXmPxfK22Q4n41sWeHhCQ,412,Thresh,red,NONE,1,5,3,773,1723,0,3855,1033,2031,3067,1029,3117,3364
3965236399,XpDkORpcAbnN_SiPhAapal7NkNmqUdfgLjHv2A9T1Rupn6W_8yKdMIgxigSljGcfRIFn9aDd06oquQ,84,Akali,blue,NONE,3,1,3,945,6700,1287,1054,4633,1052,0,3020,3057,3340
3965236399,glYf_ySewMgR3Lg-uMn8Fxx2m69dNeeSYRCfw5hgHh7H14aT77_-2tCiQKgYQYPO_E2Ouez064mzPQ,121,Khazix,blue,NONE,4,3,2,6347,435,24535,6692,2031,0,1001,1036,1036,3364
