gameId,puuid,championId,championName,teamId,lane,kills,deaths,assists,physicalDamageDone,magicDamageDone,objectiveDamage,item0,item1,item2,item3,item4,item5,item6
3955331512,_bPMTO2kL28q38h179olyAF-M4HOtlw8l6UWTsVGzX2bXdQt_Uu3Rf0tuJ0xrfncdnb-8l0tr9JRqg,19,Warwick,blue,JUNGLE,7,7,5,5967,9881,1552,1055,6632,3153,2031,3047,0,3340
3955331512,5Rw4GoSr0kKsS4bAFnZZIOs3Ychq6PZJMz-tWmDUklRUiBXpxeKMUtBtIl5jmk3VGyJH3rKbEeuAPw,120,Hecarim,blue,JUNGLE,3,3,9,9647,997,43370,6632,2031,6333,3158,0,0,3364
3955331512,kxis_vs_uiYOrfmGNSixmU0sugKonxq15mkpB0x32v5F2znr2gVvkwaizTb7u2_JwGBK3cUr4mumlQ,777,Yone,blue,MIDDLE,4,4,5,7847,2113,14406,1055,3123,6673,1018,3006,1038,3363
3955331512,yHqWV0l2eAmI1HqzY189Z5uSw2vl50pIMusaWJz20hQUJMOV77FZ4iks7JC75tnGyTCyWu6FJvE4kw,18,Tristana,blue,MIDDLE,16,2,6,20563,2101,24281,3035,3026,1018,3006,3046,6672,3363
3955331512,SprztHQjewgjS03OSKe2p_kp_u5-TmjQxq3MNnC0BQkVJgjQ0wFmMt_NaDMIGNAZ5h8mQeVljSk3-w,350,Yuumi,blue,MIDDLE,3,2,19,579,6303,2997,3041,0,3853,6617,1052,3011,3364
3955331512,yo31tPV69QAMNyVr2T7XWVT26Rg2jFiVyYes_xSKhxUW87UNjI1C2rzkJjm_AveZOV6oE5Ypxlh-ZQ,164,Camille,red,TOP,4,10,2,9455,822,1679,3077,3047,6632,3123,1028,1055,3340
3955331512,YFTdkH5y1HZph6unQ7Y65N26wie6tgIh6K6DbZCwE_SfLSpSagc-we798bE2CNpCHMYjdpD1jI9JBA,2,Olaf,red,JUNGLE,11,8,4,15094,13,2708,6630,2055,3053,3047,3133,3076,3364
3955331512,6UFezETJeY-NrgIptFIxPMsE30AQDfRIDOZ0xdaF3sqhAf_TeAZfbrYmKFpMra4RENvXFvcCgvnw3A,38,Kassadin,red,MIDDLE,2,2,7,1165,7542,0,1082,3024,3082,4633,3916,3158,3340
3955331512,mcQ2odVBgAnitJc-S-t2YYBJmWNFU7cyb4zMDfKa2E7mJwGeQVxWdJ9dcTmBALnzd-j85NoQCkyOkA,29,Twitch,red,TOP,1,8,4,5774,0,2154,2055,3123,1043,1055,1053,1037,3340
3955331512,ACnhePdGPbBlrjP-kvKAisih0qG_gAcTGCdGS-TKvAqXWZpq5xmyjVLMmohbPPHOSKqQqFepdskqWw,412,Thresh,red,TOP,0,6,9,1088,3530,3050,3190,3067,3857,3117,2055,0,3364
